Host species,Common Name,Virus family,Virus genus,Virus name,Baltimore classification,Category,NucAcid,Spherical,Filamentous,Pleomorphic,Bullet-form,Lipid Envelope,Fecal.Oral,Fecal.Oral.Reference,Arbovirus,Arbovirus.Reference,Inhalation.Aerosols,Inhalation.Aerosols.Reference,Inhalation.Dust,Inhalation.Dust.Reference,Sexual,Sexual.Reference,Eating,Eating.Reference,Oral.Bloodstream,Oral.Bloodstream.Reference,Breastfeeding,Breastfeeding.Reference,Congenital/vertical,Congenital/vertical.Reference,Germ.line,Germ.line.Reference,Blood.Products,Blood.Products.Reference,Contact.Skin.or.Eye,Contact.Skin.or.Eye.Reference
Homo sapiens,Human,Picornaviridae,Aphthovirus,Foot and mouth disease virus,IV,,RNA,1,0,0,0,0,0,PubMedNeg,0,PubMedNeg,1,"PMID: 15112774; Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2",0,PubMedNeg,0,PubMedNeg,1,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2",0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,"PMID: 15112774; Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2"
Homo sapiens,Human,Polyomaviridae,Alphapolyomavirus,Human polyomavirus 2,I,additional emerging virus,DNA,1,0,0,0,0,1,PMID: 19494079,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID:21307224,0,PubMedNeg,0,PubMedNeg,0,PMID: 23690827
Homo sapiens,Human,Polyomaviridae,Betapolyomavirus,Human polyomavirus 5,I,,DNA,1,0,0,0,0,1,PMID: 19588496,0,PubMedNeg,1,PMID: 23829968,0,PubMedNeg,1,PMID: 30791443,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Homo sapiens,Human,Poxviridae,Orthopoxvirus,Smallpox virus,I,A,DNA,0,0,0,1,1,0,PubMedNeg,0,PubMedNeg,1,https://www.cdc.gov/smallpox/clinicians/transmission.html,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID: 4331837,0,PubMedNeg,0,PubMedNeg,1,https://www.cdc.gov/smallpox/clinicians/transmission.html
Homo sapiens,Human,Poxviridae,Molluscipoxvirus,Molluscum contagiosum,I,,DNA,0,0,0,1,1,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID: 23977728,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID: 18950398,0,PubMedNeg,0,PubMedNeg,1,PMID:30106670
Homo sapiens,Human,Poxviridae,Orthopoxvirus,Cowpox,I,,DNA,0,0,0,1,1,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID:1672197 ,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID: 29852532
Homo sapiens,Human,Poxviridae,Parapoxvirus,Pseudocowpox,I,,DNA,0,0,0,1,1,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,TRUE,PMID: 29125649
Homo sapiens,Human,Poxviridae,Orthopoxvirus,Vaccinia,I,,DNA,0,0,0,1,1,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID: 23446513,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID: 12991732,0,PubMedNeg,0,PubMedNeg,1,PMID: 12377090
Homo sapiens,Human,Poxviridae,Orthopoxvirus,Monkeypox virus,I,,DNA,0,0,0,1,1,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID: 6132084,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2"
Homo sapiens,Human,Poxviridae,Parapoxvirus,Orf virus,I,,DNA,0,0,0,1,1,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2",0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2"
Homo sapiens,Human,Reoviridae,Coltivirus,Colorado tick fever virus,III,,RNA,1,0,0,0,0,0,PubMedNeg,1,PMID: 15415593,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID: 15497129,0,PubMedNeg
Homo sapiens,Human,Reoviridae,Rotavirus,Rotavirus A,III,,RNA,1,0,0,0,0,1,PMID: 11052397,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID: 9772438,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Homo sapiens,Human,Reoviridae,Rotavirus,Rotavirus B,III,,RNA,1,0,0,0,0,1,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2",0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Homo sapiens,Human,Reoviridae,Rotavirus,Rotavirus C,III,,RNA,1,0,0,0,0,1,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2",0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Homo sapiens,Human,Retroviridae,Lentivirus,HIV,VI,,RNA,1,0,0,0,1,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID:24809629,0,PubMedNeg,1,PMID: 29687590,1,PMID:10703779,1,PMID:30239402,0,PubMedNeg,1,PMID:28399843,0,PubMedNeg
Homo sapiens,Human,Retroviridae,Deltaretrovirus,HTLV,VI,,RNA,1,0,0,0,1,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID: 25075475,0,PubMedNeg,1,PMID: 27325689,1,PMID: 26848683,1,PMID: 25075475,0,PubMedNeg,1,PMID: 29267225,0,PubMedNeg
Homo sapiens,Human,Retroviridae,Simiispumavirus,Rhesus macaque simian foamy virus,VI,,RNA,1,0,0,0,1,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID: 29197389,1,PMID: 29197389,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID: 29197389
Homo sapiens,Human,Rhabdoviridae,Lyssavirus,Australian bat lyssavirus,V,additional emerging virus,RNA,0,1,0,0,1,0,PubMedNeg,0,PubMedNeg,1,PMID: 16687600,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID: 10914106,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Homo sapiens,Human,Rhabdoviridae,Lyssavirus,Rabies virus,V,C,RNA,0,1,0,0,1,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID: 27313170,0,PubMedNeg,1,PMID: 26947499,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Homo sapiens,Human,Rhabdoviridae,Vesiculovirus,Vesicular stomatitis virus,V,,RNA,0,1,0,0,1,0,PubMedNeg,1,PMID: 30544935 ,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID: 3028192
Homo sapiens,Human,Togaviridae,Alphavirus,Eastern equine encephalitis virus,IV,B,RNA,1,0,0,0,1,0,PubMedNeg,1,PMID: 27577939,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Homo sapiens,Human,Togaviridae,Alphavirus,Chikungunya virus,IV,B,RNA,1,0,0,0,1,0,PubMedNeg,1,PMID: 29194359,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID: 29897898,0,PUbMedNeg,0,PubMedNeg,0,PubMedNeg
Homo sapiens,Human,Togaviridae,Rubivirus,Rubella virus,IV,,RNA,1,0,0,0,1,0,PubMedNeg,0,PubMedNeg,1,https://www.msdsonline.com/resources/sds-resources/free-safety-data-sheet-index/rubella-virus/,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID: 7077090,1,PMID: 16580940 ,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Homo sapiens,Human,Togaviridae,Alphavirus,Venezuelan equine encephalitis virus,IV,B,RNA,1,0,0,0,1,0,PubMedNeg,1,PMID: 24427764,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Homo sapiens,Human,Togaviridae,Alphavirus,Western equine encephalitis virus,IV,B,RNA,1,0,0,0,1,0,PubMedNeg,1,PMID: 24427764,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Sus scrofa,Pig,Adenoviridae,Mastadenovirus,Porcine mastadenovirus A,I,,DNA,1,0,0,0,0,1,http://www.cfsph.iastate.edu/pdf/shic-factsheet-porcine-adenovirus,0,PubMedNeg,0,PubMedNeg,1,http://www.cfsph.iastate.edu/pdf/shic-factsheet-porcine-adenovirus,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Sus scrofa,Pig,Adenoviridae,Mastadenovirus,Porcine mastadenovirus B,I,,DNA,1,0,0,0,0,1,http://www.cfsph.iastate.edu/pdf/shic-factsheet-porcine-adenovirus,0,PubMedNeg,0,PubMedNeg,1,http://www.cfsph.iastate.edu/pdf/shic-factsheet-porcine-adenovirus,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Sus scrofa,Pig,Adenoviridae,Mastadenovirus,Porcine mastadenovirus C,I,,DNA,1,0,0,0,0,1,http://www.cfsph.iastate.edu/pdf/shic-factsheet-porcine-adenovirus,0,PubMedNeg,0,PubMedNeg,1,http://www.cfsph.iastate.edu/pdf/shic-factsheet-porcine-adenovirus,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Sus scrofa,Pig,Arenaviridae,Mammarenavirus,Lymphocytic choriomeningitis mammarenavirus,V,,RNA,1,0,1,1,1,0,PubMedNeg,0,PubMedNeg,1,http://www.cfsph.iastate.edu/Factsheets/pdfs/lymphocytic_choriomeningitis.pdf,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,http://www.cfsph.iastate.edu/Factsheets/pdfs/lymphocytic_choriomeningitis.pdf
Sus scrofa,Pig,Arteriviridae,Betaarterivirus,Betaarterivirus suid 1,IV,,RNA,1,0,0,0,1,0,PubMedNeg,0,PubMedNeg,1,PMID: 27793195,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Sus scrofa,Pig,Asfarviridae,Asfivirus,African swine fever virus,I,,DNA,1,0,0,1,1,1,PMID: 26104842,1,PMID: 19967933,1,PMID: 29102127,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID: 29102127
Sus scrofa,Pig,Astroviridae,Mamastrovirus,Porcine astrovirus,IV,,RNA,1,0,0,0,0,1,https://www.swinehealth.org/wp-content/uploads/2016/03/Porcine-astrovirus-PAstV.pdf,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Sus scrofa,Pig,Caliciviridae,Vesivirus,Vesicular exanthema of swine virus,IV,,RNA,1,0,0,0,0,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2",0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2"
Sus scrofa,Pig,Caliciviridae,Vesivirus,Porcine enteric calicivirus,IV,,RNA,1,0,0,0,0,1,PMID: 11533186,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Sus scrofa,Pig,Circoviridae,Circovirus,Porcine circovirus,II,,DNA,1,0,0,0,0,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID: 28244338,0,PubMedNeg,0,PubMedNeg,1,Merck Veterinary Manual
Sus scrofa,Pig,Coronaviridae,Alphacoronavirus,Porcine epidemic diarrhea virus,IV,,RNA,1,0,0,0,1,1,PMID:26689811,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID:26689811,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Sus scrofa,Pig,Coronaviridae,Deltacoronavirus,Porcine deltacoronavirus,IV,,RNA,1,0,0,0,1,1,PMID:27270129,0,PubMedNeg,1,PMID:27578872,0,PubMedNeg,0,PubMedNeg,1,PMID:27270129,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Sus scrofa,Pig,Flaviviridae,Flavivirus,Japanese encephalitis virus,IV,,RNA,1,0,0,0,1,0,PubMedNeg,1,PMID: 9439119,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Sus scrofa,Pig,Flaviviridae,Flavivirus,Louping ill virus,IV,,RNA,1,0,0,0,1,0,PubMedNeg,1,PMID: 24552787  ,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Sus scrofa,Pig,Flaviviridae,Pestivirus,Classical swine fever virus/Hog cholera,IV,,RNA,1,0,0,0,1,0,PubMedNeg,1,PMID:237444,1,PMID: 28430168,0,PubMedNeg,0,PubMedNeg,1,PMID: 28430168,0,PUbMedNeg,0,PUbMedNeg,0,PubMedNeg,0,PubMedNeg,0,PUbMedNeg,1,PMID: 28430168
Sus scrofa,Pig,Hepeviridae,Orthohepevirus,Orthohepevirus A,IV,,RNA,1,0,0,0,0,1,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2",0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Sus scrofa,Pig,Herpesviridae,Varicellovirus,Pseudorabies virus/Suid herpesvirus 1,I,,DNA,1,0,0,0,1,0,PubMedNeg,0,PubMedNeg,1,PMID: 8735512,0,PubMedNeg,1,"PMID: 21962753, 27599927",0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID: 27599927,0,PubMedNeg,0,PubMedNeg,1,PMID: 27599927
Sus scrofa,Pig,Orthomyxoviridae,Alphainfluenzavirus,Swine influenza A,V,,RNA,0,0,0,1,1,1,PMID: 9413531,0,PubMedNeg,1,Merck Veterinary Manual,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Sus scrofa,Pig,Orthomyxoviridae,Gammainfluenzavirus,Influenza C virus,V,,RNA,0,0,0,1,1,0,PubMedNeg,0,PubMedNeg,1,https://www.swinehealth.org/wp-content/uploads/2016/03/Influenza-virus-C-IVC-and-influenza-virus-D-IVD.pdf,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Sus scrofa,Pig,Paramyxoviridae,Morbillivirus,Rinderpest morbillivirus,V,,RNA,1,0,1,1,1,0,PubMedNeg,0,PubMedNeg,1,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2",0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2"
Sus scrofa,Pig,Parvoviridae,Protoparvovirus,Porcine parvovirus,II,,DNA,1,0,0,0,0,0,PMID: 6098202,0,PubMedNeg,1,PMID: 6098202,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID 1645596,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Sus scrofa,Pig,Picornaviridae,Cardiovirus,Encephalomyocarditis virus,IV,,RNA,1,0,0,0,0,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,Merck Veterinary Manual,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Sus scrofa,Pig,Picornaviridae,Aphthovirus,Foot and mouth disease virus,IV,,RNA,1,0,0,0,0,1,PMID: 29959244,0,PubMedNeg,1,PMID: 12002549,0,PubMedNeg,0,PubMedNeg,1,Merck Veterinary Manual,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,Merck Veterinary Manual
Sus scrofa,Pig,Picornaviridae,Enterovirus,Porcine enterovirus,IV,,RNA,1,0,0,0,0,1,PMID: 27599927,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Sus scrofa,Pig,Picornaviridae,Enterovirus,Swine vesicular disease virus,IV,,RNA,1,0,0,0,0,1,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2",0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2",0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2"
Sus scrofa,Pig,Poxviridae,Suipoxvirus,Swinepox,I,,DNA,0,0,0,1,1,0,PubMedNeg,1,"Fenner, Frank J.; Gibbs, E. Paul J.; Murphy, Frederick A.; Rott, Rudolph; Studdert, Michael J.; White, David O. (1993). Veterinary Virology (2nd ed.). Academic Press, Inc. ISBN 978-0-12-253056-2",0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID: 18500151,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Sus scrofa,Pig,Reoviridae,Rotavirus,Rotavirus,III,,RNA,1,0,0,0,0,1,PMID: 30552559,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Sus scrofa,Pig,Retroviridae,Gammaretrovirus,Porcine endogenous retrovirus,VI,,RNA,1,0,0,0,1,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID: 23897566,0,PubMedNeg,0,PubMedNeg
Sus scrofa,Pig,Rhabdoviridae,Vesiculovirus,Vesicular stomatitis virus,V,,RNA,0,1,0,0,1,0,PubMedNeg,1,PMID: 23034141,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Sus scrofa,Pig,Rhabdoviridae,Lyssavirus,Rabies virus,V,,RNA,0,1,0,0,1,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,1,PMID: 17559696,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
Sus scrofa,Pig,Togaviridae,Alphavirus,Eastern equine encephalitis virus,IV,,RNA,1,0,0,0,1,0,PubMedNeg,1,PMID: 10548292,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg,0,PubMedNeg
